,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
1583,B00155LZY2,上海浦东发展银行24小时自助银行(临沂社区支行),121.508606,31.196864,浦东新区,[],[],金融保险服务;自动提款机;上海浦东发展银行ATM,31.20043409699378,121.51955330112963,13526276.146920342,3658342.160190538
1584,B0FFGLXYRV,中国储蓄银行24自助银行服务,121.5091,31.196897999999997,浦东新区,[],[],金融保险服务;自动提款机;自动提款机,31.20046637770693,121.52004519182591,13526331.138748795,3658346.584899513
1585,B0FFK86XAZ,复星保德信人寿保险有限公司上海浦东东方路营销服务部,121.513818,31.194633000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.19819959540027,121.52473936100245,13526856.34410636,3658051.8246737295
1586,B0FFFPLZ6P,浦东新区金浦小额贷款有限公司,121.514829,31.196677,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.20022864026057,121.52574970110086,13526968.888111552,3658317.824319598
1587,B00156YOM9,中国邮政储蓄银行24小时自助银行(临沂支行),121.509121,31.196803999999997,浦东新区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.200372748977728,121.52006596795981,13526333.476458102,3658334.3518844605
1588,B00155KNUM,上海农商银行24小时自助银行(六里支行),121.513896,31.187259,浦东新区,[],[],金融保险服务;自动提款机;上海农商银行ATM,31.19089874016279,121.52479662654666,13526865.02702664,3657092.2435645633
1589,B00155FZW1,中国建设银行(上海塘桥支行),121.50800600000001,31.197478000000004,浦东新区,[],4.0,金融保险服务;银行;中国建设银行,31.201047332683736,121.51895674976461,13526209.355225869,3658422.0654739705
1590,B00154774A,上海银行(浦三路支行),121.50908700000001,31.197177000000003,浦东新区,[],3.5,金融保险服务;银行;上海银行,31.200744170161478,121.52003262853891,13526329.691595417,3658382.8936008518
1591,B00152006D,中国工商银行(临沂路支行),121.509046,31.197591999999997,浦东新区,[],2.0,金融保险服务;银行;中国工商银行,31.201157581847873,121.51999233673699,13526325.127496293,3658436.9013654296
1592,B0FFG94S03,阳光保险(上海市浦东支公司),121.515666,31.201045,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.204582274822144,121.52658728215559,13527062.062525343,3658886.281180468
1593,B0FFJ9C7KY,上海融御投资管理有限公司,121.509561,31.207096000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.21066724334881,121.52050524496221,13526382.45703405,3659673.809085937
1594,B0FFK4SSTA,兴业银行(临沂路社区支行),121.50875800000001,31.197418,浦东新区,[],3.0,金融保险服务;银行;兴业银行,31.200985192646968,121.51970537672842,13526293.067482946,3658414.2571172277
1595,B00155KOMC,中国工商银行24小时自助银行(临沂路支行),121.509033,31.197537,浦东新区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.201102840999962,121.51997932567792,13526323.680342913,3658429.7436962673
1596,B0FFJX6OFB,兴业银行24小时自助银行(临沂路社区支行),121.508733,31.197401,浦东新区,[],[],金融保险服务;自动提款机;兴业银行ATM,31.20096834172237,121.51968046440346,13526290.284495674,3658412.0447503813
1597,B00155HRZ9,上海银行24小时自助银行(浦三路支行),121.508987,31.197155,浦东新区,[],[],金融保险服务;自动提款机;上海银行ATM,31.200722581870455,121.51993303511536,13526318.559646336,3658380.0305452454
1598,B00154WHII,上海浦东新区投资咨询公司,121.509239,31.197706,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.201270529411005,121.52018463443184,13526346.612158015,3658451.7372747664
1599,B00155QFQ1,交通银行(东方路支行),121.513424,31.212851,浦东新区,[],3.5,金融保险服务;银行;交通银行,31.216456895015156,121.52434106641617,13526812.484226985,3660422.859816691
1600,B00155IF5P,中国光大银行(浦东第二支行),121.509648,31.213896000000002,浦东新区,[],4.5,金融保险服务;银行;银行,31.217525464392327,121.52057827526109,13526392.14182975,3660558.87826283
1601,B0H6ZAPURF,招商银行(上海塘桥支行),121.514527,31.212256,浦东新区,[],4.0,金融保险服务;银行;招商银行,31.215852255048667,121.52544100860338,13526935.26962533,3660345.414578769
1602,B0FFF3U6DQ,中国农业银行(上海塘桥支行),121.51178300000001,31.212977000000002,浦东新区,[],3.0,金融保险服务;银行;中国农业银行,31.216589398398966,121.52270660328527,13526629.808942594,3660439.2600472444
1603,B00157HTKH,中国民生银行(上海福山支行),121.512828,31.212196000000002,浦东新区,[],3.0,金融保险服务;银行;中国民生银行,31.215796933394387,121.52374915661822,13526746.13781047,3660337.6050019925
1604,B00154QF4Z,中国工商银行(浦东分行),121.51344399999999,31.214078999999998,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.217698595813744,121.52435770588808,13526814.710616801,3660582.697915727
1605,B00155QLHX,宁波银行(上海浦东支行),121.51392299999999,31.213625,浦东新区,[],[],金融保险服务;银行;银行,31.217237870041934,121.52483598080393,13526868.032652888,3660523.6044353032
1606,B00155KVJM,中国邮政储蓄银行(塘桥支行),121.51339499999999,31.213949,浦东新区,[],3.0,金融保险服务;银行;中国邮政储蓄银行,31.21756723315307,121.52430927063163,13526809.255961752,3660565.7768460857
1607,B00155GRQC,中国农业银行24小时自助银行(塘桥新路支行),121.511775,31.212998,浦东新区,[],[],金融保险服务;自动提款机;中国农业银行ATM,31.216610650765247,121.52269858312417,13526628.918386666,3660441.993421132
1608,B00155QLIT,宁波银行24小时自助银行(浦东支行),121.513976,31.213703000000002,浦东新区,[],4.5,金融保险服务;自动提款机;自动提款机,31.217316592261785,121.52488855163742,13526873.932585903,3660533.7570395046
1609,B00156NSN9,浦东国有资产投资管理有限公司,121.510866,31.215290999999997,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.218933500386203,121.52178699257105,13526527.728969535,3660740.4554691426
1610,B00157HTKG,中国民生银行24小时自助银行(福山支行),121.51300400000001,31.212102,浦东新区,[],3.5,金融保险服务;自动提款机;中国民生银行ATM,31.215701433403282,121.52392464787025,13526765.730040852,3660325.37000834
1611,B0GK66NQ6H,华福证券,121.50796299999999,31.214008000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.217644175551836,121.51890030434251,13526204.568487762,3660573.456405578
1612,B0FFJPZFGB,招商银行ATM(巴黎春天百货),121.515022,31.210403999999997,浦东新区,[],[],金融保险服务;自动提款机;招商银行ATM,31.213981366063763,121.52593806810512,13526990.372773273,3660104.3612596234
1613,B0FFG49YIW,中国人寿财产保险股份有限公司上海市浦东支公司,121.51000800000001,31.211729,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.215334199435766,121.520942205228,13526432.216846436,3660276.8206321257
1614,B0FFKZD0L1,青骓投资管理有限公司,121.507405,31.210603000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.214206130057825,121.51835299511575,13526142.452211902,3660130.2625508024
1615,B0FFK6W09O,天风证券,121.507405,31.210603000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.214206130057825,121.51835299511575,13526142.452211902,3660130.2625508024
1616,B0G3AZCU5H,中国光大银行24小时自助银行(浦东第二支行),121.509725,31.213912,浦东新区,[],[],金融保险服务;自动提款机;中国光大银行ATM,31.21754140355871,121.52065489846251,13526400.713430542,3660560.960853592
1617,B0FFJ1COJB,中国邮政24小时自助银行服务,121.51348,31.213981,浦东新区,[],[],金融保险服务;自动提款机;自动提款机,31.217599339589484,121.52439383037287,13526818.718118468,3660569.9420303
1618,B0G3JH49WC,陆家嘴金融城企业服务中心,121.50804299999999,31.214625,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.218268268876912,121.51897819420024,13526213.474047026,3660653.766662268
1619,B00155KOHE,中国工商银行24小时自助银行(浦东分行本部营业厅),121.51344399999999,31.214078999999998,浦东新区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.217698595813744,121.52435770588808,13526814.710616801,3660582.697915727
1620,B0FFJAUWQE,人寿保险公司浦东分公司,121.50956399999998,31.207690000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.211264647559698,121.52050748080076,13526382.790992523,3659751.1199449506
1621,B0GUAXF99Y,中国人寿保险(上海区域审计中心),121.509561,31.207683000000003,浦东新区,[],[],金融保险服务;保险公司;保险公司,31.211257614905286,121.52050450314522,13526382.45703405,3659750.208871394
1622,B0FFGBYKJC,碧辟中国投资有限公司,121.515662,31.210468,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.21404395069328,121.52657536197403,13527061.61724738,3660112.6913171723
1623,B0G0PK94UG,中国人寿保险(上海区域审计中心营业部),121.509561,31.207683000000003,浦东新区,[],[],金融保险服务;保险公司;保险公司,31.211257614905286,121.52050450314522,13526382.45703405,3659750.208871394
1624,B00155FZDM,东方证券浦东南路营业部,121.514228,31.220902000000002,浦东新区,90.00,3.0,金融保险服务;证券公司;证券营业厅,31.224616040435016,121.5251150136707,13526901.985097583,3661470.826404277
1625,B00157HUBR,北京银行(上海分行营业部),121.51353300000001,31.223656,浦东新区,[],3.5,金融保险服务;银行;北京银行,31.227419306827958,121.5244113374253,13526824.618051484,3661829.3240965996
1626,B00156GN1I,中国建设银行(上海浦城路支行),121.511829,31.221944,浦东新区,[],3.0,金融保险服务;银行;中国建设银行,31.225682963102887,121.52272172635898,13526634.92963917,3661606.465915003
1627,B001521593,中国邮政储蓄银行(潍坊营业所),121.51313600000002,31.225334999999998,浦东新区,[],3.5,金融保险服务;银行;中国邮政储蓄银行,31.22912990989297,121.52400852521718,13526780.424213637,3662047.8904512087
1628,B0FFF5VJCE,平安银行(上海浦南支行),121.513309,31.226684000000002,浦东新区,[],[],金融保险服务;银行;平安银行,31.230503468723875,121.52417463525842,13526799.682485543,3662223.5013717287
1629,B00155GRP7,中国民生银行(上海滨江支行),121.513127,31.224960999999997,浦东新区,[],3.0,金融保险服务;银行;中国民生银行,31.228749084246935,121.52400124676812,13526779.422338217,3661999.2041016202
1630,B0FFL34DL6,中国工商银行(潍坊西路支行),121.513023,31.224933,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.228720900538576,121.52389780389835,13526767.845111176,3661995.559142022
1631,B0FFK4KBW3,平安银行汽车金融中心,121.513309,31.226684000000002,浦东新区,[],[],金融保险服务;银行;平安银行|汽车服务;汽车服务相关;汽车服务相关,31.230503468723875,121.52417463525842,13526799.682485543,3662223.5013717287
1632,B0FFJO5QDU,浙江泰隆商业银行,121.50756299999999,31.222153000000002,浦东新区,[],[],金融保险服务;银行;银行,31.225909211015857,121.51847325339789,13526160.040691445,3661633.6721005407
1633,B0FFIU927X,泰隆银行(上海分行),121.50811999999999,31.220403000000005,浦东新区,[],3.5,金融保险服务;金融保险服务机构;金融保险机构,31.22412834826176,121.5190349110341,13526222.045647817,3661405.870968426
1634,B0FFM66VE7,方正证券上海浦明路证券营业部,121.508776,31.219640999999996,浦东新区,[],3.5,金融保险服务;证券公司;证券公司,31.223352111852254,121.51969100108562,13526295.07123378,3661306.681164831
1635,B0FFI7VV2E,中国信托登记有限责任公司,121.50883600000002,31.221181,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22491675158321,121.51974467922933,13526301.750403227,3661507.1443224754
1636,B00156GMUX,中国建设银行24小时自助银行(浦城路支行),121.511766,31.222004,浦东新区,[],3.0,金融保险服务;自动提款机;中国建设银行ATM,31.22574418085186,121.52265874285999,13526627.916511249,3661614.276297039
1637,B0FFI6G5OL,大朝资产管理有限公司,121.50771399999999,31.222148999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22590465296018,121.51862360596151,13526176.849934554,3661633.151407427
1638,B0FFLMPUPS,天风证券股份有限公司上海分公司,121.511255,31.225054999999998,浦东新区,[],3.5,金融保险服务;证券公司;证券公司,31.228850730615967,121.5221366780915,13526571.032251457,3662011.4407595964
1639,B0G3MDYJ4V,览领资产管理有限公司,121.510994,31.22458,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.228367913707086,121.52187891153865,13526541.977864359,3661949.6067082966
1640,B0FFLGAM8N,瀚华金融,121.511021,31.224603000000002,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.228391244433414,121.52190569430326,13526544.983490607,3661952.6007709885
1641,B0FFGOFJA1,海冷融资租赁有限公司,121.509025,31.219647,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.2233574039758,121.51993889512968,13526322.789786985,3661307.462183784
1642,B0HANGLVXQ,泰隆银行国际业务,121.508105,31.220504,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.224231028430783,121.51901957849185,13526220.375855457,3661419.0182333756
1643,B0FFGJ92UK,渤海信托,121.50868100000001,31.219734999999996,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22344789438562,121.51959605520283,13526284.495882154,3661318.9171341183
1644,B0HBTZ1NAB,上海乾瞻投资管理有限公司,121.507306,31.221583000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22533040235691,121.51821974536543,13526131.431582313,3661559.4735543947
1645,B00155KUU9,平安银行24小时自助银行(浦南支行),121.51331299999998,31.226675,浦东新区,[],4.5,金融保险服务;自动提款机;平安银行ATM,31.230494286861948,121.52417866036647,13526800.127763504,3662222.329756094
1646,B0FFHVWLUN,中国民生银行24小时自助银行(滨江支行),121.51318799999999,31.224926,浦东新区,[],[],金融保险服务;自动提款机;中国民生银行ATM,31.22871325345561,121.52406215086702,13526786.212827155,3661994.6479022945
1647,B00155DFJQ,中国邮政储蓄银行24小时自助银行(潍坊营业所),121.513101,31.225334000000004,浦东新区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.22912900166878,121.52397367488835,13526776.528031461,3662047.7602735506
1648,B0FFL1JKFH,中国工商银行24小时自助银行(潍坊西路支行),121.51309199999999,31.224937,浦东新区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.22872475628535,121.52396649957804,13526775.526156042,3661996.0798504725
1649,B0FFJJ6WA9,泰隆银行24小时自助银行(上海分行),121.50819399999999,31.220591,浦东新区,[],[],金融保险服务;自动提款机;自动提款机,31.22431915073425,121.5191078444821,13526230.283290135,3661430.3431164245
1650,B00157HUBS,北京银行24小时自助银行(上海分行营业部),121.51353700000001,31.223734000000004,浦东新区,[],[],金融保险服务;自动提款机;北京银行ATM,31.227498679668457,121.52441498104473,13526825.063329445,3661839.4777781195
1651,B0FFK1996D,个人信用报告自助查询网点,121.51330700000001,31.226685999999997,浦东新区,[],1.0,金融保险服务;金融保险服务机构;金融保险机构,31.23050551263467,121.52417263427458,13526799.459846564,3662223.7617307715
1652,B00155G9TO,广发银行(上海浦东支行),121.51035800000001,31.234434999999998,浦东新区,[],3.0,金融保险服务;银行;广发银行,31.23841397247038,121.52119905960603,13526471.178668212,3663232.564221785
1653,B00155KSOB,中国邮政储蓄银行(陆家嘴营业所),121.50752800000001,31.234439000000002,浦东新区,[],3.5,金融保险服务;银行;中国邮政储蓄银行,31.23842718679956,121.51838133502363,13526156.144509267,3663233.0849825973
1654,B00155GRFE,中国人寿保险股份有限公司(浦东分公司),121.515153,31.230794,浦东新区,[],3.5,金融保险服务;保险公司;中国人寿保险公司,31.234686767092896,121.52599162467811,13527004.955626568,3662758.550837921
1655,B001554WPX,上海证券(商城路营业部),121.50850600000001,31.231595000000002,浦东新区,[],3.0,金融保险服务;证券公司;证券营业厅,31.235524519188836,121.51936873617726,13526265.014971264,3662862.829611435
1656,B00155FZT0,国泰君安证券股份有限公司(南泉北路),121.513573,31.232590000000002,浦东新区,[],3.0,金融保险服务;证券公司;证券营业厅,31.23652280630947,121.52440940989281,13526829.070831113,3662992.3656485593
1657,B00154HHWP,华夏银行(上海陆家嘴支行),121.510745,31.231198,浦东新区,[],4.0,金融保险服务;银行;华夏银行,31.235112554072895,121.52159998728149,13526514.259311149,3662811.145764263
1658,B00155GBSB,华安期货有限责任公司,121.510651,31.231068,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.23498031515643,121.52150701470464,13526503.795279015,3662794.2216297607
1659,B001535EE2,中国人民财产保险股份有限公司(上海市浦东分公司),121.51238400000001,31.231486999999998,浦东新区,[],3.5,金融保险服务;保险公司;中国人民保险公司,31.2354019865226,121.52323066817253,13526696.711956562,3662848.769500524
1660,B00151402A,中国银行(东昌路支行),121.50806100000001,31.234643,浦东新区,[],3.0,金融保险服务;银行;中国银行,31.238633411985283,121.51891101911599,13526215.477797864,3663259.6438131384
1661,B0FFFAIV8F,招商证券(浦东南路),121.51186299999999,31.231472999999998,浦东新区,[],[],金融保险服务;证券公司;证券营业厅,31.235389365022517,121.5227119229521,13526638.714501856,3662846.9468947304
1662,B0015247A2,中国工商银行(东昌支行),121.51158000000001,31.235803999999998,浦东新区,[],4.0,金融保险服务;银行;中国工商银行,31.239805497982744,121.52240934350202,13526607.211085964,3663410.7958965367
1663,B001544481,交通银行(上海陆家嘴支行),121.50920500000001,31.234840999999996,浦东新区,[],4.5,金融保险服务;银行;交通银行,31.238831546595506,121.52004908811958,13526342.82729533,3663285.421556446
1664,B00155I8VS,矢崎(浦东南路),121.511788,31.231403999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.235319254524583,121.52263757156862,13526630.365540046,3662837.964055839
1665,B00156O3JC,阳光财富(商城路),121.515317,31.232939000000002,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.236873186194604,121.52614462404094,13527023.212023057,3663037.8012249246
1666,B00155FZET,中国建设银行(上海东昌路支行),121.508123,31.234661,浦东新区,[],2.0,金融保险服务;银行;中国建设银行,31.23865155973368,121.51897266157201,13526222.37960629,3663261.9872421157
1667,B00157HWYS,合泰物业管理,121.51066000000002,31.234354999999997,浦东新区,[],3.5,金融保险服务;保险公司;保险公司|生活服务;生活服务场所;生活服务场所,31.238331452667722,121.52150015100301,13526504.797154434,3663222.1490102173
1668,B00155KNDO,上海浦东发展银行(商城路支行),121.513779,31.232024,浦东新区,[],3.0,金融保险服务;银行;上海浦东发展银行,31.235945091935125,121.52461729167727,13526852.002646215,3662918.679655135
1669,B00155LBI3,南京银行(上海浦东支行),121.511826,31.235721999999996,浦东新区,[],4.5,金融保险服务;银行;银行,31.239721142274217,121.52265469347358,13526634.595680697,3663400.120150096
1670,B00155FZFD,中国工商银行(商城路支行),121.506502,31.231362,浦东新区,[],3.5,金融保险服务;银行;中国工商银行,31.23529348061686,121.51737467933337,13526041.930711715,3662832.4962440743
1671,B00150C5A2,中国光大银行(浦东支行),121.51571299999999,31.230316,浦东新区,[],2.0,金融保险服务;银行;中国光大银行,31.234197712680736,121.52655167362265,13527067.29454141,3662696.322477873
1672,B0FFMAWO0W,泰康人寿保险有限责任公司上海分公司,121.51263999999999,31.233185,浦东新区,[],[],金融保险服务;保险公司;泰康人寿保险公司,31.237132370245327,121.52347741193387,13526725.209746202,3663069.827548648
1673,B0FFF3ASJY,金互行分中心,121.51368500000001,31.229243,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.233110188896184,121.52453704090844,13526841.538614083,3662556.635276296
1674,B00155GBSD,华安证券,121.510663,31.231084000000003,浦东新区,[],3.0,金融保险服务;证券公司;证券营业厅,31.234996589284332,121.52151888640289,13526505.131112903,3662796.304598905
1675,B00151FBA2,华泰保险经纪有限公司(上海分公司),121.51066000000002,31.234354999999997,浦东新区,[],3.5,金融保险服务;保险公司;保险公司,31.238331452667722,121.52150015100301,13526504.797154434,3663222.1490102173
1676,B00155GRQ5,中国农业银行(上海滨江支行),121.50645700000001,31.231338,浦东新区,[],2.0,金融保险服务;银行;中国农业银行,31.2352691585069,121.51732999471268,13526036.92133463,3662829.3717812975
1677,B0015597ZW,大通期货(浦东南路),121.512992,31.228385,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.232237822914847,121.52385098290215,13526764.394206962,3662444.9387297807
1678,B00156CS37,中国建设银行24小时自助银行,121.513566,31.232561999999998,浦东新区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.236494280894252,121.52440257375709,13526828.291594677,3662988.7203946896
1679,B0FFHDC0I7,华泰人寿,121.51195,31.231907,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.235831574980974,121.52279646390056,13526648.399297556,3662903.4477998884
1680,B0HDXS9B8H,汇民银行直贷,121.511827,31.231771999999996,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23569432555893,121.52267463284487,13526634.707000187,3662885.8726057312
1681,B001559Y9G,华夏银行24小时自助银行(陆家嘴支行),121.51078799999999,31.231140000000003,浦东新区,[],[],金融保险服务;自动提款机;华夏银行ATM,31.235053283396287,121.5216430833389,13526519.046049254,3662803.5949936835
1682,B0FFF6X5B8,中国建设银行ATM(上海浦东南路支行),121.51093300000001,31.229703999999998,浦东新区,[],3.5,金融保险服务;自动提款机;中国建设银行ATM,31.233588840231903,121.52179436388184,13526535.18737542,3662616.649806956
1683,B0FFK827B6,上海秦天资产管理有限公司,121.51176000000001,31.231863,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.235787318054676,121.52260747635837,13526627.248594305,3662897.719585701
1684,B0FFH7E6PG,百丰金融,121.51353,31.232563,浦东新区,[],3.5,金融保险服务;金融保险服务机构;金融保险机构,31.23649541350181,121.52436671737587,13526824.28409301,3662988.85058231
1685,B00156E0Z5,南洋商业银行(上海分行),121.510028,31.235262,浦东新区,[],4.5,金融保险服务;银行;南洋商业银行,31.239258031419162,121.52086653002576,13526434.443236252,3663340.231988196
1686,B0FFIQ9RX8,联众金融,121.51095900000001,31.22963,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.2335133208067,121.52182060726514,13526538.081682181,3662607.0162183177
1687,B0G3SUW9T5,Alipay Lab支付宝空间站,121.512399,31.234011,浦东新区,[],5.0,金融保险服务;金融保险服务机构;金融保险机构,31.23797523273612,121.52323344790358,13526698.381748922,3663177.363700961
1688,B0FFFDAKTF,养乐多(中国)投资有限公司,121.511081,31.229838,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.233724970316587,121.52194109286265,13526551.662660055,3662634.094432613
1689,B0G0ZSWRLJ,信商银行直贷签约中心,121.510593,31.230308,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23420567446759,121.5214529180954,13526497.33874855,3662695.2810017243
1690,B0FFIMT2YR,好时(中国)投资管理有限公司,121.511995,31.231382,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.235296167089352,121.52284380615046,13526653.40867464,3662835.0999636604
1691,B0G3RSBTXM,沪e通银行签约中心(张杨路店),121.51518100000001,31.229916999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.233792595268337,121.52602372389681,13527008.072572311,3662644.3789623114
1692,B0FFFGLN9J,交通银行ATM(地铁东昌路站),121.51181399999999,31.23463,浦东新区,[],[],金融保险服务;自动提款机;交通银行ATM,31.238608108428476,121.52264793991378,13526633.259846807,3663257.951336933
1693,B00155GRQ6,中国农业银行24小时自助银行(滨江支行),121.50655,31.231388,浦东新区,[],3.0,金融保险服务;自动提款机;中国农业银行ATM,31.235319832069823,121.51742234107012,13526047.274047272,3662835.8810796407
1694,B0FFKTA6FZ,广发证券投资银行,121.512511,31.23312,浦东新区,[],[],金融保险服务;银行;银行,31.237066508972152,121.52334926354143,13526710.84953189,3663061.3653005343
1695,B0FFL1ON40,上期资本管理有限公司,121.511657,31.234313,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23828545711407,121.52249311888063,13526615.782686753,3663216.6810276723
1696,B0FFFGRFO3,广发银行ATM(上海浦东支行),121.51031,31.234359,浦东新区,[],3.0,金融保险服务;自动提款机;广发银行ATM,31.23833665112317,121.52115162908117,13526465.835332656,3663222.6697705854
1697,B0FFKPAD06,支付宝,121.512676,31.233962,浦东新区,[],[],公司企业;公司;公司|金融保险服务;金融保险服务机构;金融保险机构,31.23792440345131,121.52350952596836,13526729.217247874,3663170.9844114594
1698,B00155FZFE,中国工商银行ATM(商城路支行),121.506432,31.231308000000002,浦东新区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.235238653855202,121.51730525027445,13526034.138347358,3662825.466203945
1699,B0FFJRS4TG,自助银行服务区,121.511077,31.229667,浦东新区,[],[],金融保险服务;自动提款机;自动提款机,31.233550662137212,121.52193792844761,13526551.217382094,3662611.8330116947
1700,B0HD95ZRZO,宜会融商务咨询有限公司,121.51056000000001,31.234465999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.238444927040867,121.5214000469004,13526493.665205354,3663236.6001186413
1701,B0FFHZ7HC7,上海母星投资管理有限公司,121.512358,31.23147,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23538473650795,121.5232048589552,13526693.817649798,3662846.5563363824
1702,B00155CDIU,中国银河(上海浦东南路证券营业部),121.51066000000002,31.234354999999997,浦东新区,[],3.5,金融保险服务;证券公司;证券营业厅,31.238331452667722,121.52150015100301,13526504.797154434,3663222.1490102173
1703,B00155B2LY,中国邮政储蓄银行(乳山营业所),121.51377,31.236279999999997,浦东新区,[],2.0,金融保险服务;银行;中国邮政储蓄银行,31.240283692778043,121.52458796591804,13526851.0007708,3663472.767485719
1704,B0FFI01I7U,永潮投资管理有限公司,121.51433899999999,31.232603000000005,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.236533661932626,121.52517220596263,13526914.34156106,3662994.058088223
1705,B00156O91O,宏信证券,121.515634,31.236602,浦东新区,[],[],金融保险服务;证券公司;证券营业厅,31.240606027663237,121.52644288791078,13527058.500301639,3663514.689620169
1706,B0HBAZMHJI,大家财险(大家财险上海分公司),121.510944,31.229796999999998,浦东新区,[],[],金融保险服务;保险公司;保险公司,31.23368361120589,121.52180487186877,13526536.411889818,3662628.7568952665
1707,B0H6DZ7K7O,银香投资管理有限公司,121.51433899999999,31.232609999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23654079877655,121.52517217221154,13526914.34156106,3662994.969401985
1708,B0G3FCLP8E,财通创新投资有限公司,121.50968600000002,31.236595,浦东新区,[],4.5,金融保险服务;证券公司;证券公司,31.240617665148463,121.52051970784345,13526396.371970402,3663513.7782678977
1709,B00157HX11,上海仟家信投资管理有限公司,121.514354,31.232581,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23651118500877,121.52518725085413,13526916.011353422,3662991.1939596976
1710,B0FFHPXB83,好买财富管理股份有限公司,121.51101000000001,31.229619,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.2335019444764,121.52187144290873,13526543.75897621,3662605.58419903
1711,B0FFH9G6K7,车宏投资有限公司,121.51486499999999,31.232643,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.236572804749052,121.52569587517931,13526972.895613218,3662999.2655963376
1712,B00156E60G,国海证券(乳山路),121.51183700000001,31.235732000000002,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.239731299355263,121.52266559978791,13526635.820195097,3663401.422069899
1713,B0HU5ZMRC6,祺荟金服,121.514734,31.232492999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.236420279819225,121.52556612942529,13526958.312759925,3662979.737452268
1714,B0FFI22YGY,中国人寿金融中心,121.506499,31.242855,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.247000314552547,121.51731903950837,13526041.596753241,3664328.8145576296
1715,B00154DWKX,中国工商银行(上海市分行第二营业部),121.507622,31.241068,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.245179252917243,121.51844453900607,13526166.608541401,3664096.1461334485
